file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq
B007_0.mat,DE,0,B,0.007,0,,1796.0,SKF6205,2.1181181411627246e-05,0.14710492669108596,0.1471049282159922,0.5725657348352577,-0.02330911182568547,0.09607768820432572,3.8922267376016606,4.906821892501208,1.260672161027476,5.809967529150929,24929119.122344613,3234.8744077952792,2601.429387404377,1215521.037274145,23652586.72450216,57759.28062845497,3326.412032524561,4.012421955949522,191.83588101484935,337.29317207678207,162807.24894440017,0.49674628761107475,45.31875571164983,8.361580429149036,173.14177829875132,0.18333597115746056,0.0983241630381647,0.20803778348512753,0.5846189766977861,11137122.46921229,2107.064663541233,1.5162392008268533,3375.0,0.9982234555779048,0.9979669477053345,141624.5017796357,3000.0
B007_0.mat,DE,1,B,0.007,0,,1796.0,SKF6205,-0.0002708542801268345,0.1464522483861895,0.1464524988500067,0.7000297348352578,-0.03798954713581032,0.1872611026376223,4.779909802373616,6.047944498762679,1.2652842310454018,7.176710187554182,24708565.762773324,3187.2584752287207,2491.3958614641583,1330590.3748289065,23317651.11149536,57282.56788947956,3069.1397517822406,5.987930419801369,298.5320777937182,335.1506953797406,161117.41181073157,2.9898078652822115,193.58804181103062,9.108167636167474,286.11706470978083,0.18180669073547848,0.09921150477302691,0.20711493300946274,0.721624615959984,11339046.924463732,2082.53011289344,1.5115279222839486,3375.0,0.9982230138548147,0.9979075964561727,143139.7154416063,3000.0
B007_0.mat,DE,2,B,0.007,0,,1796.0,SKF6205,3.4401814116271632e-06,0.14663731490769277,0.1466373149480469,0.7000297348352578,-0.017595741749044057,0.16896168043138937,4.773885385744248,6.030716554719733,1.2632721708670736,7.14792328061811,24770882.47085199,3193.3424478631437,2542.4770265979037,1422288.9628031482,23288766.703611497,56954.68141650279,3136.295527589901,6.1674968215728185,238.21656573642701,333.8392595402881,160234.7152616807,1.3628696794346977,61.49475331053641,12.15211043921905,233.26953541831142,0.1823471855262502,0.09876491374468502,0.20737647951573435,0.7219130206196949,11237193.43074286,2085.809203530501,1.5171068779214496,3375.0,0.9982247749507388,0.9979502528809887,146671.13400678855,3000.0
B007_0.mat,DE,3,B,0.007,0,,1796.0,SKF6205,0.0003517192198731657,0.1467376072424809,0.1467380287643875,0.6739528117583347,0.0006199872021977798,0.01046895271566628,4.5928980880646755,5.764813097723959,1.2551580695214375,6.811743898667112,24805063.05640331,3175.65667090054,2465.9716594213714,1304115.5618033165,23441508.08490286,57026.403919476325,3026.5314459839947,3.877724728668005,339.35783633027404,329.86705964386044,155471.20492633546,1.284392781241349,123.58943903391496,14.104156639046408,333.2355910417176,0.1837380716792895,0.09645877606745784,0.2075186123335825,0.6844160443232227,10718548.393419161,2088.3107812238,1.5210832744352314,3375.0,0.9982232203588985,0.9978557729492322,143156.01653587457,3000.0
B007_0.mat,DE,4,B,0.007,0,,1796.0,SKF6205,0.00107030360448855,0.14469080290070546,0.14469476145962085,0.6570133420878191,-0.018721555761110727,0.04558743919604824,4.540685063233393,5.695535552799611,1.2543339768083048,6.724226028009126,24120252.91425299,3175.676204573154,2475.170544757863,1147383.1666457583,22913473.23018286,57142.459137757076,3028.990987220065,6.675941995480176,323.67495444886686,330.4321355599573,154454.03881426834,3.1568706727230236,191.88291737202448,13.673346810694943,445.83316648349233,0.18119548329441185,0.09507996251351754,0.20462649495573,0.6684739794707454,10414309.559065782,2100.5925338185834,1.4646763570898433,3375.0,0.9982244114954087,0.9978642206374367,137220.662633402,3000.0
B007_0.mat,DE,5,B,0.007,0,,1796.0,SKF6205,0.0006216805660270115,0.14417922558280735,0.14418056587621034,0.6570133420878191,-0.024514427183526113,0.13651703690014516,4.556878647930357,5.740657644435906,1.2597784773231118,6.792719891181362,23948262.215418257,3203.0351896092816,2530.4544865013804,1099272.0215623565,22788964.5198726,57445.245741529405,3096.6093176149343,2.705108235797805,307.80035607660426,332.83711850063423,156695.53838530648,0.4540359466169399,75.76499241124736,11.903525376842797,223.98923894377526,0.17972980504742417,0.09629580386777901,0.20390116396167746,0.6687791864761635,10682359.879226232,2080.8973139294485,1.4604356843172028,3328.125,0.9982245052336832,0.9979851083887863,134293.1548059545,3000.0
B007_0.mat,DE,6,B,0.007,0,,1796.0,SKF6205,-0.0013476573570499115,0.14343679996488617,0.1434431307679764,0.6071542651647422,-0.024769566052473765,0.17286656341961493,4.232717606720621,5.351661299041695,1.2643558574624583,6.344278859859954,23705565.62888659,3208.8811376530934,2564.304567875175,1101631.205302856,22542903.465333186,57971.15242798018,3180.6218341216004,3.9784817019399146,536.5307267245294,328.55531832429995,155467.02971235945,3.4524804096726123,190.8441529839645,10.713176215318994,303.795811290841,0.17810083437228855,0.0971089086616219,0.20285474444921564,0.6112534410819098,10863521.44277745,2074.389763606587,1.440258089545817,2859.375,0.9982262383919697,0.998004994509143,132170.93651319077,2666.6666666666665
B007_0.mat,FE,0,B,0.007,0,,1796.0,SKF6203,-0.00012054980161905952,0.10746305110382925,0.10746311871893019,0.4608112312968658,-0.029318861328633546,-0.25013965679091,4.288087269290199,5.294090999066701,1.2346043041104022,6.19222596406294,13303683.552001944,4218.982967921624,3604.459321810201,2279932.510017517,9897717.275474567,1120424.4064746546,10373.415807505864,3.0618476830016634,448.4401142838466,11.402618367162683,11534.052205688087,7.473254721185836,219.02601978248916,5.054758405021243,153.9665967985159,0.13660234120524548,0.06660652831520036,0.15197575213486492,0.46297578797497274,5110766.883020573,3743.912591289352,0.8106409628913751,4125.0,0.9982908090279459,0.998846799669373,101467.12672792409,571.4285714285714
B007_0.mat,FE,1,B,0.007,0,,1796.0,SKF6203,-0.0005661464682857263,0.1081334494018345,0.10813493145770546,0.4608112312968658,-0.029675463580197525,-0.23528692576690435,4.261446556491338,5.266976410228768,1.2359597475664068,6.160788309837506,13470893.46342518,4300.491083884993,3722.2294143089352,2469435.928855353,9805094.55749005,1188939.5377451726,10803.332976478283,0.38247630420335244,200.33129465016913,14.904679004202954,11976.857702310148,5.358858054069948,142.80579450204053,10.908337819026459,198.51271376471556,0.13739281273310616,0.06715073548535723,0.1529248386199534,0.4629674103927935,5194622.863981674,3740.0309089368175,0.8215862461416321,4125.0,0.9982894286734757,0.9988032575172952,107995.6418910393,631.578947368421
B007_0.mat,FE,2,B,0.007,0,,1796.0,SKF6203,-0.000630368134952393,0.10833529347285617,0.10833712741177623,0.3819166858423203,-0.011953011391315846,-0.2560775086897005,3.5252613297628015,4.361166444365994,1.2371186236736205,5.110479923322814,13521404.78187208,4220.803818006026,3583.6436510896774,2376094.777399136,9974182.04629948,1162998.8085283462,10406.513279821618,1.6237948586837248,318.50694397742143,10.92910390578922,12240.179435095533,9.037861083531155,207.25611510559781,10.25775361221352,301.7658635975658,0.13763969213264324,0.06729624162845212,0.1532105381091125,0.4392323992554167,5217159.316826074,3712.9421349456193,0.8253175787708003,4125.0,0.9982885233367268,0.9988308821354748,105440.32070823493,631.578947368421
