file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq
OR007@6_0.mat,DE,0,OR,0.007,0,,1796.0,SKF6205,-0.0006049473931369661,1.2923210787999149,1.292321220390629,6.3432364734155104,0.07836598600197965,3.8215825161011843,4.908405412934522,7.803459989812738,1.5898157004817146,10.93519620177817,214708372.01344875,3523.1683860615394,2054.5110160753466,211035.63222902536,214337327.02726126,155636.04241338797,4373.311545059769,9.453950138386494,150.78324302198575,84.92433245670307,7317.156839861804,1.621993227985429,10.948227419971342,6.578808952036364,57.981139845210215,1.2737957248205927,1.3092300775073147,1.8266469129038125,6.181843336874291,220363611.2443288,1001.215127715685,39.40812682706317,3468.75,0.9981670509379735,0.9963745089741778,2146907.5891449717,3000.0
OR007@6_0.mat,DE,1,OR,0.007,0,,1796.0,SKF6205,-0.000981783647164615,1.2888360728003136,1.2888364467419693,6.52853247341551,0.07024050000567786,3.818233206487494,5.065446814387419,8.069435274059074,1.593035238498489,11.325957594826976,213552078.44765252,3466.1764028936886,1816.4975503670676,185302.573001861,213206972.10086292,156541.78376093606,3261.9900267364087,9.263456966540268,127.87315386739496,85.46005505515295,7448.35792216008,1.6435545396975486,4.79028656863159,7.5520902632879885,73.20098300561192,1.2669766604680557,1.3091484141441476,1.8218395726372076,6.34604927167936,220336121.680755,1010.5809801531997,38.9510801858013,3468.75,0.9981669065896535,0.9963006650250883,2132146.7931792503,3000.0
OR007@6_0.mat,DE,2,OR,0.007,0,,1796.0,SKF6205,-0.0014206928665804759,1.2772560593762243,1.277256849494847,6.52853247341551,0.07693932333560256,3.847512465707041,5.111370102260586,8.169705174083333,1.5983395861845633,11.505099279529551,209732121.93590814,3467.4600717090093,1834.1778115541724,209598.08911702898,209364111.7775729,155054.7990199398,3357.2701983420993,9.243625552959493,103.59190195232269,84.28428592908244,7210.824599243841,2.0907515413489746,12.51497373059394,6.611829725106817,66.55036025359543,1.2515437066381,1.3011409540905798,1.805361302353958,6.346049286133959,217648975.03822753,988.0611569551145,38.33671737740029,3468.75,0.9981674894462658,0.996307458110565,2097751.637565057,3000.0
OR007@6_0.mat,DE,3,OR,0.007,0,,1796.0,SKF6205,-0.0020296846138001005,1.2845167909185697,1.2845183944854086,6.206351140082177,0.0867458271481593,3.8311958500863446,4.831656102961846,7.69895632513402,1.5934404603867596,10.81401723198662,212123933.8813584,3473.331274208808,1893.8256349770331,257726.06831275235,211706892.45834553,155503.73346121333,3811.621238979901,10.703890689411221,174.9165204799313,85.04543655749507,7304.743924308495,2.6565816421018495,20.849124514376477,6.178893426116511,50.604431983361934,1.2629031800740385,1.3041673343731657,1.8154274643419734,6.160767827064934,218662630.94373563,978.3986203027797,38.702011500682666,3468.75,0.9981669554416182,0.9962181852108213,2133386.9503414663,3000.0
OR007@6_0.mat,DE,4,OR,0.007,0,,1796.0,SKF6205,-0.0023784904344008686,1.2905172625811836,1.2905194544201097,6.206351140082177,0.09340666093959224,3.7226548370724695,4.80918836118668,7.62624909856342,1.585766355111452,10.678668999071855,214110773.20243683,3430.918324794649,1731.3624907808294,300401.563250181,213655192.46983558,152119.1128232066,3060.056527905317,8.157099547510239,116.57990681966214,83.36667460405224,7029.830600709876,1.3333642985806278,4.77935256687096,4.096694529447515,33.02244752453315,1.2747757381212919,1.3042198956226814,1.8237441483499603,6.160777008382088,218680256.61943987,993.0053257236809,38.98623890196984,3421.875,0.9981670557695299,0.996366363118824,2158610.4942517565,3000.0
OR007@6_0.mat,DE,5,OR,0.007,0,,1796.0,SKF6205,-0.002700384956799787,1.2827063221679713,1.2827091646232978,6.142916473415511,0.09112317174217396,3.653486573078834,4.789017372632201,7.577956370620993,1.582361428448087,10.595224424797232,211527215.722955,3445.7119308878155,1800.0721061424242,274923.89748164377,211100560.3675105,148459.61732543694,3271.840637395466,7.946092946711385,104.34614092101492,84.08272415483643,7155.528677255423,3.2289706672098144,29.998035569849357,4.316246299278411,58.788348812252345,1.269886234879254,1.2936829736794226,1.8127952686180093,5.875030511636845,215161051.29466435,1005.5259894014056,38.57842928546165,3468.75,0.9981675641115941,0.9966033025066808,2126800.6741008214,3000.0
OR007@6_0.mat,DE,6,OR,0.007,0,,1796.0,SKF6205,-0.002232872723144243,1.2666347581138764,1.2666367262095302,6.0210551400821775,0.08030152581164068,3.615195124293443,4.753576945538653,7.522447342669184,1.5824814510953027,10.523578015975595,206259250.36734805,3442.6235735944592,1751.1682458198077,209389.8680138748,205892966.0998013,153707.13924011242,3187.2602927935945,9.964170752792723,166.1881196972431,83.93701435424451,7118.011444686171,1.3440764091041413,3.8706013717445362,5.815179556878272,43.27539044255996,1.254679935601682,1.2771036904588637,1.7903115865639394,5.853125098369331,209681566.55944625,998.2625861734837,37.66794216585231,3468.75,0.9981669485393319,0.9965066379158838,2066524.997672603,3000.0
OR007@6_0.mat,DE,7,OR,0.007,0,,1796.0,SKF6205,-0.001523913571288926,1.260083463068189,1.26008438455942,5.9138004734155105,0.07485101915977078,3.515496758671845,4.69317812829117,7.40744060048256,1.5783420952700293,10.346451479485726,204130466.17422253,3448.722423863454,1742.2192072105931,180836.41150026437,203791062.81929898,155321.91680354485,3245.026619794914,10.796344493586833,129.72832688361217,84.2448850536572,7177.645091050431,1.784240107211572,11.050944732073983,5.15552561193704,35.80123369916903,1.2514730770177382,1.267410123381556,1.781155041918108,5.786924050497355,206510565.65779853,1000.7057945499796,37.331352999020396,3468.75,0.9981660330806035,0.9964688893972501,2041327.332526716,3000.0
OR007@6_0.mat,DE,8,OR,0.007,0,,1796.0,SKF6205,-0.0019530108376853508,1.2573362108152537,1.2573377276128288,5.609564473415511,0.0727626479831208,3.4364252016660233,4.461461984494639,7.026384979001474,1.574906387955555,9.804339249035356,203241726.2651669,3467.5899234593953,1792.1735044708519,151597.20335099776,202928733.16457492,158138.68182966937,3257.2154113059387,12.257111730986251,226.06100772065375,87.36420901741272,7751.693064971415,2.0445230200959013,12.902581768824957,4.7629767409512676,41.27665444146538,1.2519631557242454,1.2616419181796963,1.7774003693594627,5.606102976778652,204635111.7280453,1014.6201804092226,37.13614284220626,3468.75,0.9981657044926099,0.996595373930767,2024245.897131594,3000.0
OR007@6_0.mat,DE,9,OR,0.007,0,,1796.0,SKF6205,-0.0027817434850193083,1.2481599913649897,1.2481630911627966,5.56073647341551,0.0761452822751936,3.4774998246960704,4.455136121862964,7.034630358764476,1.5789933609981077,9.836106612991964,200287000.32619825,3475.849815734432,1801.4342699005365,177828.8383312733,199940234.9355765,165736.6757476307,3199.876542822339,11.56449545199679,193.9120879078797,85.1098125959066,7338.846346860339,1.76639581880529,10.27698028751818,4.084550311169017,28.292288685022328,1.2398145990108989,1.255258520451055,1.764316919684649,5.60611799661393,202569608.5183316,1016.7036879849983,36.722040165393715,3421.875,0.9981662450392889,0.9965507686631397,1997336.7580087746,3000.0
