file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq
IR021_0.mat,DE,0,IR,0.021,0,,1796.0,SKF6205,0.0016050962203800418,0.5710408146559046,0.5710430704743347,2.726087295173446,0.0011271911704571942,1.1641326456042442,4.773873348833447,6.344970657752265,1.3291032656538186,7.741829281542378,41922685.548301555,2904.415677117305,2419.3662008216197,2309723.2562930696,39579126.41313751,29931.48252343087,3904.3963475557407,9.332296488079082,175.3929699028949,103.57494530187213,10900.140053347763,4.056642308349966,76.83404930358651,7.944344382873995,144.84316161538482,0.6568965010649935,0.4298634967597569,0.7850449916775194,2.4755668289838,23755767.55666953,1036.5625133205567,7.7370800128481845,2484.375,0.9981934947117606,0.9935872430029608,711951.3590501966,2400.0
IR021_0.mat,DE,1,IR,0.021,0,,1796.0,SKF6205,0.0019284728340376654,0.5804662785427741,0.580469481999501,2.6092626797888308,0.0038578737598174095,1.2434572609033543,4.49509019974813,5.996272970262855,1.3339605444622311,7.33667573421375,43318310.4205432,2953.7376082781793,2535.187518857082,2241958.868255864,41039189.23168145,32834.33321645518,4327.987389429853,9.509430741800722,257.72468769625766,111.92157666806443,12646.307997940361,3.4417852238739712,47.85914301333959,5.718547356825873,64.5061850516722,0.6660568155309443,0.4419897962777468,0.7993664125598889,2.5272223747227014,25114955.842314105,1233.8156112169625,8.087018331620833,2484.375,0.9981929254165485,0.9938020458528009,724635.869249494,2181.818181818182
IR021_0.mat,DE,2,IR,0.021,0,,1796.0,SKF6205,0.0014852090504872575,0.5955090142464596,0.5955108663111981,2.6092626797888308,0.009532210663394278,1.2796281386859292,4.381553431512532,5.8484640589974575,1.3347923631228071,7.155232950108895,45592143.947300665,2914.3899037078777,2405.5966702314486,2144278.918742178,43413077.74788072,30832.64584191348,3954.6348358526184,6.420298363048202,88.57734871308355,113.16137478827461,13123.939373742987,1.6876446215445366,9.569910979141065,4.392219543944086,27.551972858338964,0.685251843893063,0.4542398329373547,0.8221337576001845,2.527331099952088,26526403.024741184,1049.32105316413,8.48807039957233,2484.375,0.9981893035958569,0.9939295131471791,740616.2531846765,2181.818181818182
IR021_0.mat,DE,3,IR,0.021,0,,1796.0,SKF6205,0.0028277111732475666,0.584104578945228,0.5841114235274477,2.6503599105580617,0.005620909684640234,1.210542126301175,4.537421806532294,6.039782482822331,1.3311044774649703,7.383351693507866,43864127.70030879,3471.6449810458766,3530.9929083249385,2148533.2541394597,41656891.79735801,45019.8866062411,13682.762205070117,8.249685299513647,151.99809306842718,112.35226505484914,12784.578454270484,3.838749751155676,65.32707932060507,6.699241181766509,123.27512602806331,0.6726628395985419,0.4423786318348068,0.8050926342234223,2.4628722061405104,25159164.452357255,1444.1569331808057,8.216257441629766,2484.375,0.9981926349849983,0.9936680613347451,720153.3804501173,2181.818181818182
IR021_0.mat,DE,4,IR,0.021,0,,1796.0,SKF6205,0.002856866588085301,0.5793886137463289,0.5793956570648375,2.6691352951734464,-0.012601583270233955,1.152654595441171,4.6067575112575545,6.123585505414541,1.3292615229801672,7.471010744367937,43158760.03976301,3115.8231283290197,2907.6893758674337,2182619.067460785,40936451.42873474,33761.06625943438,5928.477308062489,10.963341483012089,331.6950104804593,119.4275996390283,14456.673589236992,4.908763680617865,89.69612578451405,7.87458687882252,172.7724430013741,0.6669578285150572,0.4380967888915783,0.7979733964579476,2.4627566329944943,24674483.583341837,1269.6038989538715,8.06909925210578,2484.375,0.998193360987352,0.9941606608201394,715071.6112640392,2400.0
IR021_0.mat,DE,5,IR,0.021,0,,1796.0,SKF6205,0.0005710092087948071,0.5704094212939463,0.5704097070986883,2.6691352951734464,-0.026135255153715165,0.9427834598060563,4.679330070923304,6.177214511805129,1.3201066003421018,7.510675130113922,41829452.754844114,2907.1808129665887,2473.182994729278,2145131.4166262937,39654508.575885214,26900.195173359698,2912.567159253026,5.261773002878015,125.06152710642058,123.3978585941043,15325.01602192599,4.1226452897349155,78.46541552927947,5.781362816899459,89.09549146411243,0.6613231341949539,0.42391668528251125,0.785527621336353,2.410729665485189,23103030.595424436,1588.5726515669353,7.813389004569784,2859.375,0.9981974274681781,0.9943781299544371,695261.2227953643,2400.0
IR021_0.mat,DE,6,IR,0.021,0,,1796.0,SKF6205,-0.001292400390399264,0.5674702414880458,0.567471713192182,2.6138522182503694,-0.03397972613259909,0.986858072427196,4.606136583525447,6.117727327936348,1.3281688931711964,7.484383131469471,41399835.56926536,3187.3905305853896,3062.7560222762863,2097252.250438893,39263768.60961316,32504.979740624447,6309.729472681955,10.109401214144974,179.68283321138983,121.32165714410328,14797.14161939582,3.0850832085579025,37.03757224244986,3.3259774847802124,41.74915585994548,0.6535360085667974,0.42853889589214444,0.7815080932312085,2.449834352966951,23609588.905546047,1277.9268796755193,7.706471708628216,2484.375,0.9981963582945341,0.9944426850212503,687618.711480166,2181.818181818182
IR021_0.mat,DE,7,IR,0.021,0,,1796.0,SKF6205,-0.001754437607064732,0.5711752121731895,0.5711779066564157,2.6138522182503694,-0.03104277613839725,1.2560068938915796,4.576248814579407,6.125827844736915,1.338613369365041,7.511268557470511,41942549.47567682,3171.719950491687,3077.7039898802195,2066102.2067498593,39833457.05398701,35563.32840897342,7426.886530968869,10.014823318597545,482.24252935993644,127.79614835077263,17624.884406368394,10.614909522669638,609.3235501346654,11.186346884948628,625.8080092537595,0.6532481836473736,0.4394832249129807,0.7873237545117677,2.4506159197959683,24830904.41184844,1251.3673015035217,7.690560789297653,2484.375,0.9981956530260189,0.9940079969232999,692902.4209899,2181.818181818182
IR021_0.mat,DE,8,IR,0.021,0,,1796.0,SKF6205,-0.002659478407237431,0.570151319721499,0.5701575222739463,2.5639931413272925,-0.04263635475546108,1.03283605963479,4.496990815979024,5.9660299091968465,1.3266715795811566,7.292188803993111,41793341.15531706,3212.748658740392,3074.7691519246623,1992047.0247682887,39759919.48657183,34207.98801709601,7166.655959844304,5.013149165892929,105.88792639371545,122.89988241522452,15201.844838878655,4.348426322707297,62.73156982894962,4.159025439781641,59.413904269795395,0.6590446799129182,0.42881139792496265,0.7862691047674971,2.379075154793354,23639624.43757973,1533.535513041721,7.8473956730136285,2578.125,0.9981951433299968,0.9941286399359854,678125.7068395801,2400.0
IR021_0.mat,DE,9,IR,0.021,0,,1796.0,SKF6205,-0.0018828983683801222,0.582224268387567,0.5822273130021498,2.4876399105580616,-0.04304605020857065,0.7967034222699576,4.272626609924904,5.6469543816232015,1.3216587586909336,6.913411037413482,43581042.550425515,3393.396225095987,3419.1749130283406,2022782.18703213,41509693.635638066,38730.62236184679,9836.105393470105,8.506450623937088,146.90238781816834,115.32932450445757,13627.650003931816,5.152615721645931,109.41280513707925,7.482696518867569,155.009478010069,0.6771414827978173,0.4325198929001382,0.8034886716562802,2.300474475737025,24050278.017534662,1856.058859396907,8.000770674406406,2484.375,0.9981943261171071,0.9939676224518948,702727.5779221414,2181.818181818182
