file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq
IR014_1.mat,DE,0,IR,0.014,1,,1772.0,SKF6205,0.0004853643894881126,0.23841158828697884,0.23841208234506592,2.2504181363149947,0.04539143731862614,13.517806183722683,9.439195002952284,15.971451933878413,1.6920353831956054,21.391392403684858,7506577.166350763,3103.7664516560103,2485.529419292045,171103.5370877755,7321573.931837353,13304.26561603271,595.4318096040084,4.190068517517552,48.37761709295921,62.4533584960162,4050.9323973346322,1.5588958795096313,7.606003728852674,5.1255999326687665,42.42746573573519,0.2151908979054627,0.2544059291263145,0.33321089315324404,2.200063613547932,8547479.915160045,1017.8221800333922,1.428627245127781,2578.125,0.9981854488924677,0.9878029476541468,106029.49614419496,2400.0
IR014_1.mat,DE,1,IR,0.014,1,,1772.0,SKF6205,-0.0008019184064754612,0.28163932777068323,0.28164046942911625,2.9056314696483274,0.09632404385801066,18.532287718673192,10.31681091690419,18.302288651969256,1.7740257914372344,24.916607179605275,10475560.552260164,3042.7306209664725,2320.550497583628,178459.28643743697,10279836.321691344,16657.397576647738,607.5465547386855,7.361579439533344,118.17585519973716,57.80470849172552,3393.2474447992113,2.307613004994475,17.264970851445252,4.445235635215799,29.7449809496252,0.2430949453680515,0.31109288027645216,0.39480872916159665,2.8042795801584424,12780968.821711933,940.7346568954872,1.9797230321630417,2578.125,0.9981721185090292,0.9860777995124667,140344.99836036784,2400.0
IR014_1.mat,DE,2,IR,0.014,1,,1772.0,SKF6205,-0.0016642412385371563,0.2778721861105741,0.27787716983007005,2.9056314696483274,0.09185043295574352,18.47255168161533,10.456531824565529,18.379511691098898,1.7577062834466695,24.984986716701805,10197763.6730385,3044.6368978370806,2326.047915162267,176437.20940882625,10004026.809447734,16677.9008322132,621.7533497277129,2.939924293698919,17.07709880609621,57.15505791859548,3442.588481322508,1.527947231425044,8.395031911664294,5.24183212092168,40.288195042800524,0.24196952727125778,0.3052470991504405,0.38951899012453145,2.8042487530495444,12305144.626299608,910.4902994578517,1.9370813228983619,2578.125,0.9981723540442677,0.9858660270020108,136355.58511398514,2400.0
IR014_1.mat,DE,3,IR,0.014,1,,1772.0,SKF6205,-0.0005720666548961677,0.24318650159878502,0.2431871744564534,2.030900802981661,-0.009130853115353006,13.992713284357993,8.351183846438113,14.237381604295026,1.7048339332593487,19.04352110228667,7810293.737798191,3157.6775867444717,2689.7648786346977,175771.37524593598,7619677.194032566,14015.555741540487,829.6127781491803,5.0988457121297115,53.48438621105315,64.41243937687283,4229.288040703533,1.3259367406797855,4.9635007665855975,6.201807010987853,59.030835037354855,0.21763187580956447,0.2611572293006451,0.3399510726330768,2.0067665215761537,9007157.07466635,1034.0227132056484,1.4291371759602345,2578.125,0.9981808515975825,0.9872677563691359,108964.69746400244,2400.0
IR014_1.mat,DE,4,IR,0.014,1,,1772.0,SKF6205,0.0008774810520527201,0.262752557661105,0.26275402286254157,2.376452802981661,0.057842943284251006,17.5632691395793,9.044401212554947,16.312929524833564,1.8036494778879162,22.228629233948467,9117740.404961923,3050.2318097698544,2390.770306936613,187499.48125040354,8914294.781149305,15343.975767273183,602.1667949392652,5.933025906395213,75.29252484052371,74.60952954772611,5643.214956524206,1.6589853241451333,5.849342616593027,4.307339852343147,32.18443434110337,0.22184202536419964,0.2932121728721986,0.3676782051442895,2.361505397151103,11353966.91111805,991.6621851859584,1.6515784152904684,2578.125,0.9981708157374996,0.9861710073004502,125220.81022425767,2400.0
IR014_1.mat,DE,5,IR,0.014,1,,1772.0,SKF6205,0.0011997768105234722,0.26244123191685303,0.26244397435344274,2.376452802981661,0.1323498549762025,17.570893692022555,9.055086171577354,16.26770505628988,1.7965268080332495,22.16448101289387,9096323.965680817,3138.1894526062783,2635.004239678147,176996.57236058085,8902208.18669198,16326.876969442803,792.3296588143936,4.602517252981531,30.127004808412355,81.81866462898026,6865.210998722434,1.1189541446674138,2.685867809487564,4.469782647677212,31.00786162227931,0.22265790475507077,0.29229797214320047,0.3674433930130536,2.3614696949809812,11283276.645531464,1059.5674048125125,1.6239822969117517,2578.125,0.9981712570623263,0.9864775853472727,124856.14346539465,2400.0
IR014_1.mat,DE,6,IR,0.014,1,,1772.0,SKF6205,0.001977641770733498,0.23125987443153972,0.23126833027689908,1.9595368029816613,0.12613092585092947,13.438889952596178,8.47300104011429,14.072222513049338,1.6608309672601573,18.574418478543905,7063951.642965542,3130.7280085154794,2613.7381642275,171007.18114511977,6878513.86432917,13757.53329057437,673.0642006784494,6.043921152170052,63.35200565643187,92.0620909860238,8540.945345819851,2.0909091833836415,13.991512109148196,4.889862012576334,30.635836127674217,0.2126595984571293,0.24311624476438592,0.32300094935508206,1.9261300281225298,7805695.211628642,1076.9810950142833,1.2203730814722444,2578.125,0.9981844503582729,0.9890675943854703,100322.63965726816,2400.0
IR014_1.mat,DE,7,IR,0.014,1,,1772.0,SKF6205,0.0030971130152982695,0.24088000811019109,0.24089991784181924,2.2491661363149946,0.15188010872667126,14.450415694539018,9.336516826011755,15.650327952831217,1.6762491027948492,20.78324394350072,7665292.168294069,3098.9049520757676,2476.757237874682,179720.09234867684,7470190.572097181,14733.476992681139,648.0268555316364,7.006179164828891,98.55242221807401,102.26436589296664,10590.362879546656,1.9792960360548533,14.27068420489148,5.462640925263678,43.63895285908086,0.21996798336324722,0.2547831003384936,0.33660116149976177,2.2043801092804007,8572842.949250774,990.8063786785164,1.3027295562186219,2578.125,0.9981847441995944,0.9897835407589135,108578.02028885076,2400.0
IR014_1.mat,DE,8,IR,0.014,1,,1772.0,SKF6205,0.0032637176588293224,0.27966904766562606,0.27968809069239037,2.2913168029816613,0.1908239181187606,15.583429653966132,8.19240031747266,14.572140110259486,1.7787387756406612,19.92964412190867,10332150.253834497,3057.0795592550903,2398.561925015385,179021.56709132838,10135237.114474988,17180.213741761407,711.3585264184057,4.177941049544254,30.477356520865474,104.48185376688075,11197.382487419107,1.9211993976409918,5.737447530756932,5.137829210056596,39.17513114526728,0.2412971024431644,0.3089632501221579,0.3920237002701675,2.204495458471515,12606579.927133655,963.1256806364757,1.7890884582381008,2578.125,0.998173235510142,0.9879664205321841,140334.59020298612,2400.0
IR014_1.mat,DE,9,IR,0.014,1,,1772.0,SKF6205,0.0019975172322151623,0.2611825290435653,0.26119016741195644,2.2913168029816613,0.20785790842686888,16.401456348959176,8.772599771597575,15.456473843215365,1.7619034545788466,20.92577483524057,9009956.194021622,3038.0170476749154,2388.4626939519662,175011.03554430322,8819127.68108985,15165.196711117078,652.2806763514518,5.9700506164091625,62.27158693006281,108.2731268664838,11861.971303972643,1.8429252922336843,8.143242393874758,3.313560759595616,35.243114086580135,0.227108265895709,0.28659927270536856,0.36567377203376544,2.1847624785730217,10847603.42585603,947.1517189441413,1.5783738853148614,2578.125,0.9981798454819267,0.9872138344547104,124368.70749970138,2400.0
IR014_1.mat,DE,10,IR,0.014,1,,1772.0,SKF6205,0.0011355539046247114,0.22048631762887308,0.2204892417879172,1.9182208029816612,0.19413130271368143,14.740258495255912,8.699838538275474,14.465160172036093,1.6626929463570768,18.981648076323804,6420516.383468979,3081.638352835995,2542.542882050403,187971.831585991,6219207.796002511,12703.002825906857,633.7530545706393,4.728348810167652,56.24195143305116,113.2570246802329,13045.267714140375,2.129681813340403,7.798352544925808,5.4722427387642645,39.730785975304094,0.20145739124245912,0.2317701973097458,0.30708712908100816,1.822115042997766,7094124.608889637,1070.5830687941145,1.1505769412905231,2578.125,0.9981948801638526,0.9882855505230529,95237.3786015671,2181.818181818182
IR014_1.mat,DE,11,IR,0.014,1,,1772.0,SKF6205,0.0016081738898572977,0.25947883671435196,0.2594838201620543,2.1431634696483277,0.20567913047689645,16.11797774911249,8.259333735374588,14.308223994853018,1.7323702435671213,19.165556567041904,8892438.672426166,3034.30495369403,2391.1140427660794,187324.73816547098,8690573.4902396,13895.274754616561,645.1692664800871,4.251804335469546,41.369838464977136,109.06797298745178,12028.374284592004,4.309775069206178,41.47221207722686,8.028906180805327,92.53265366911964,0.22873952495308247,0.28188910414777213,0.3630196100942694,2.1191901989168844,10493979.475052303,1027.126228749774,1.6140608943916896,2578.125,0.99817574212342,0.9873848316007267,123811.05898480891,2181.818181818182
IR014_1.mat,DE,12,IR,0.014,1,,1772.0,SKF6205,0.002361156004879039,0.28330363719800744,0.28331347639549304,2.1452501363149943,0.19550453313696023,14.09923048352471,7.57200174029251,13.271958539054923,1.752767497190541,18.10080410662478,10601034.829630263,3053.2862689132203,2420.047605817823,176057.6567319116,10408937.763852019,15322.978470827507,716.4305755055811,7.4976785298632995,93.50193768616133,102.92300253224167,10775.968006466193,1.7863793378350528,9.442931384901412,6.202321806741566,47.21997030325762,0.2483694214806104,0.31010110973309857,0.3973034958118445,2.1447159570259546,12699606.734342057,978.8903526468781,1.9820840442687464,2531.25,0.9981679773074651,0.9869117031894918,142815.45372027974,2181.818181818182
IR014_1.mat,DE,13,IR,0.014,1,,1772.0,SKF6205,0.001172351755145673,0.25213061066178416,0.2521333362356552,2.1452501363149943,0.17749671021966593,13.037219202774132,8.508395471790951,14.566949286722592,1.7120677259323915,19.686066942866585,8395635.24156735,3043.771741464294,2383.494301963321,183883.15004878683,8196729.193859238,14381.303397341886,641.594261985269,3.376386590519709,35.45127641109295,98.00684975625983,9864.340545766616,1.6823202783150115,7.492266645074523,5.5121900439405875,35.41024868163393,0.2252759844662046,0.27118583174561633,0.35254932210511963,2.1447242898063945,9712200.138807027,995.6129229250407,1.6124613779751777,2531.25,0.9981809008930652,0.9872442927980517,118499.81459414308,2181.818181818182
